time,accn_or_7
1588,-0.12872984
1589,0.021522655
1590,0.33217984
1591,0.283855389
1592,0.063349701
1593,-0.165683832
1594,-0.062131437
1595,0.051573154
1596,-0.047918363
1597,-0.196952595
1598,-0.035329641
1599,0.121826347
1600,-0.207916966
1601,-0.215226547
1602,0.33786507
1603,0.196952595
1604,-0.410960878
1605,-0.056446208
1606,0.714308483
1607,0.265175349
1608,-0.471874052
1609,0.014619162
1610,0.641618762
1611,0.315936327
1612,-0.390656487
1613,-0.222942216
1614,0.164465569
1615,0.033299202
1616,-0.175836028
1617,-0.2501501
1618,-0.057258383
1619,0.038172255
1620,0.170962974
1621,-0.019086128
1622,-0.217663074
1623,0.077562774
1624,0.302941517
1625,0.098273253
1626,0.054009681
1627,0.705780639
1628,-0.404463473
1629,-1.226791317
1630,1.339683733
1631,1.596737325
1632,-2.103941018
1633,-1.088721457
1634,3.149617166
1635,0.315936327
1636,-2.97337505
1637,0.482838423
1638,2.218457784
1639,-0.847099202
1640,-1.17968513
1641,1.30841497
1642,0.056446208
1643,-0.834510479
1644,1.170751198
1645,0.10274022
1646,-1.704756687
1647,0.488523653
1648,1.740898503
1649,-1.094406687
1650,-1.513895409
1651,1.419683034
1652,1.176030339
1653,-1.344962874
1654,-0.589639521
1655,1.517956287
1656,0.272078842
1657,-0.942123752
1658,0.402026946
1659,0.692379741
1660,-0.386595609
1661,-0.295225848
1662,0.470249701
1663,0.004873054
1664,-0.363042515
1665,0.224566567
1666,0.051979242
1667,-0.328118962
1668,0.174617764
1669,0.268017964
1670,-0.310251098
1671,-0.220099601
1672,0.283449301
1673,0.22213004
1674,-0.20710479
1675,-0.161216866
1676,0.355732934
1677,0.354108583
1678,-0.190861277
1679,-0.182333433
1680,0.346799002
1681,0.181927345
1682,-0.270860579
1683,-0.185582136
1684,0.127511577
1685,0.121014172
1686,-0.064974052
1687,-0.008933932
1688,-0.103146307
1689,0.090151497
1690,0.239997904
1691,-0.181521257
1692,-0.287916267
1693,0.22213004
1694,0.332585928
1695,-0.302535429
1696,-0.269642315
1697,0.259084032
1698,0.21644481
1699,-0.18842475
1700,-0.062131437
1701,0.209541317
1702,0.079999301
1703,0.135633333
1704,0.108019361
1705,-0.062131437
1706,0.034517465
1707,0.289540619
1708,0.098273253
1709,-0.181927345
1710,0.222536128
1711,0.382128643
1712,-0.198983034
1713,-0.236749202
1714,0.334616367
1715,0.21279002
1716,-0.353702495
1717,-0.177054291
1718,0.377255589
1719,0.056852295
1720,-0.438168762
1721,0.002436527
1722,0.503142814
1723,0.040202695
1724,-0.31918503
1725,0.142536826
1726,0.292383234
1727,-0.002436527
1728,-0.03167485
1729,0.23512485
1730,0.144567265
1731,-0.064567964
1732,0.055634032
1733,0.141724651
1734,-0.217663074
1735,-0.058882735
1736,0.097867166
1737,-0.049136627
1738,0.43492006
1739,-0.185988224
1740,-0.695222355
1741,0.457660978
1742,1.206080838
1743,-0.953494212
1744,-1.083036228
1745,1.657650499
1746,0.522228942
1747,-1.273897505
1748,-0.236343114
1749,1.215420858
1750,-0.129948104
1751,-0.716338922
1752,0.737861577
1753,-0.128323752
1754,-0.380504291
1755,0.605070858
1756,0.127511577
1757,-1.011970858
1758,-0.000406088
1759,1.009128244
1760,-0.391062575
1761,-0.798368663
1762,0.335428543
1763,0.882022754
1764,-0.358981637
1765,-0.645273553
1766,0.547812475
1767,0.356951198
1768,-0.345174651
1769,-0.209541317
1770,0.412179142
1771,0.01299481
1772,-0.308626747
1773,0.19979521
1774,0.193297804
1775,-0.270454491
1776,-0.096242814
1777,0.402839122
1778,-0.093806287
1779,-0.208323054
1780,0.151876846
1781,0.168120359
1782,-0.234718762
1783,-0.043451397
1784,0.36588513
1785,-0.010558283
1786,-0.149034232
1787,0.156343812
1788,0.473904491
1789,-0.105582834
1790,-0.157968164
1791,0.289134531
1792,0.355326846
1793,-0.042639222
1794,-0.267611876
1795,0.295225848
1796,0.127917665
1797,-0.079593214
1798,-0.055634032
1799,0.062537525
1800,-0.008527844
1801,-0.011370459
1802,0.191267365
1803,-0.108425449
1804,-0.077968862
1805,0.177054291
1806,0.179084731
1807,-0.187206487
1808,-0.043451397
1809,0.27248493
1810,0.072283633
1811,0.040202695
1812,0.070253194
1813,0.136039421
1814,0.139694212
1815,0.155531637
1816,0.060507086
1817,-0.033299202
1818,0.086902794
1819,0.044669661
1820,-0.006903493
1821,-0.081623653
1822,-0.01299481
1823,-0.11938982
1824,-0.238373553
1825,0.035329641
1826,0.049136627
1827,-0.154313373
1828,-0.21644481
1829,0.217663074
1830,0.16608992
1831,-0.187206487
1832,-0.05035489
1833,0.259896208
1834,0.262332735
1835,-0.094212375
1836,0.063755788
1837,0.169744711
1838,0.067004491
1839,-0.004466966
1840,0.034923553
1841,0.013400898
1842,-0.067004491
1843,0.086496707
1844,0.049136627
1845,-0.105988922
1846,0.030456587
1847,-0.134008982
1848,0.313093713
1849,0.603852595
1850,-0.704156287
1851,-1.361612475
1852,0.884053194
1853,2.114499301
1854,-1.777446407
1855,-1.612980838
1856,2.383735529
1857,1.24872006
1858,-2.369928543
1859,-0.761008583
1860,2.332162375
1861,-0.163653393
1862,-0.876743613
1863,0.622938723
1864,0.177866467
1865,-0.440605289
1866,0.90516976
1867,0.500706287
1868,-1.795314271
1869,0.279794511
1870,1.754705489
1871,-0.515731537
1872,-1.786380339
1873,0.768318164
1874,1.776228144
1875,-1.000194311
1876,-1.017656088
1877,0.877961876
1878,0.875931437
1879,-0.593700399
1880,-0.213602196
1881,0.635121357
1882,-0.152282934
1883,-0.021928743
1884,0.245277046
1885,0.095836727
1886,-0.291977146
1887,0.231063972
1888,0.404463473
1889,-0.529944611
1890,0.001218263
1891,0.421519162
1892,0.002030439
1893,-0.535223752
1894,0.028832236
1895,0.420300898
1896,-0.192485629
1897,-0.146597705
1898,0.159592515
1899,0.48162016
1900,-0.039390519
1901,-0.250556188
1902,0.160810778
1903,0.276139721
1904,-0.091775848
1905,-0.441011377
1906,0.058070559
1907,0.144973353
1908,-0.11938982
1909,-0.198576946
1910,-0.014619162
1911,0.058070559
1912,0.049542715
1913,0.011776547
1914,-0.205886527
1915,0.061725349
1916,0.350453792
1917,-0.004873054
1918,-0.377661677
1919,0.086902794
1920,0.410148703
1921,0.022740918
1922,-0.21644481
1923,0.130760279
1924,0.35085988
1925,0.088527146
1926,-0.025583533
1927,-0.001218263
1928,0.149440319
1929,0.127105489
1930,0.056852295
1931,0.042639222
1932,0.060507086
1933,0.203043912
1934,-0.007715669
1935,-0.11208024
1936,0.070253194
1937,0.130760279
1938,-0.082435828
1939,-0.159186427
1940,0.160404691
1941,0.181927345
1942,-0.179896906
1943,-0.170962974
1944,0.30619022
1945,0.200201297
1946,-0.20913523
1947,-0.022740918
1948,0.254210978
1949,0.203043912
1950,-0.024365269
1951,0.058476647
1952,0.209947405
1953,0.103552395
1954,0.047106188
1955,0.032080938
1956,0.004873054
1957,-0.101928044
1958,0.014619162
1959,-0.106801098
1960,-0.17542994
1961,0.502736727
1962,0.101115868
1963,-1.273897505
1964,-0.062943613
1965,2.082824451
1966,-0.567710778
1967,-2.285868363
1968,1.622320858
1969,2.02881477
1970,-1.980084232
1971,-1.379886427
1972,2.089321856
1973,0.672481437
1974,-1.492372754
1975,0.378067764
1976,0.860094012
1977,-0.741922455
1978,0.153907285
1979,0.774003393
1980,-1.177248603
1981,-0.640400499
1982,1.456637026
1983,0.150658583
1984,-1.670645309
1985,0.103958483
1986,1.862318762
1987,-0.177460379
1988,-1.48019012
1989,0.58232994
1990,1.30841497
1991,-0.458879242
1992,-0.720805888
1993,0.542533333
1994,0.445884431
1995,-0.420300898
1996,-0.251774451
1997,0.30050499
1998,-0.053603593
1999,-0.150252495
2000,0.292789321
2001,0.020710479
2002,-0.196952595
2003,0.201013473
2004,0.368727745
2005,-0.122638523
2006,-0.217663074
2007,0.33786507
2008,0.396341717
2009,-0.133196806
2010,-0.216850898
2011,0.45725489
2012,0.324058084
2013,-0.381722555
2014,-0.21279002
2015,0.363042515
2016,0.118171557
2017,-0.615629142
2018,-0.094212375
2019,0.510046307
2020,-0.020710479
2021,-0.399590419
2022,0.090557585
2023,0.451163573
2024,0.029644411
2025,-0.070253194
2026,0.077156687
2027,0.160404691
2028,0.19045519
2029,0.096242814
2030,-0.0934002
2031,-0.114516766
2032,0.216850898
2033,0.037766168
2034,-0.121420259
2035,0.010964371
2036,0.126293313
2037,0.170962974
2038,-0.023959182
2039,-0.025989621
2040,0.030862675
2041,0.118577645
2042,-0.006091317
2043,-0.097867166
2044,0.09136976
2045,0.149440319
2046,-0.235530938
2047,-0.322433733
2048,0.344768563
2049,0.175023852
2050,-0.477153194
2051,-0.210759581
2052,0.448320958
2053,0.207916966
2054,-0.408118263
2055,-0.051979242
2056,0.603040419
2057,0.290758882
2058,-0.291977146
2059,0.043857485
2060,0.325682435
2061,0.101115868
2062,0.023553094
2063,-0.023147006
2064,-0.070253194
2065,0.006903493
2066,0.062131437
2067,-0.135633333
2068,-0.295225848
2069,-0.01868004
2070,0.088527146
2071,-0.198576946
2072,0.381316467
2073,0.376849501
2074,-1.212578244
2075,-0.090963673
2076,2.174600299
2077,-0.236749202
2078,-2.249320459
2079,1.447297006
2080,2.283837924
2081,-1.754299401
2082,-1.274303593
2083,1.693386228
2084,0.518574152
2085,-1.290141018
2086,0.291977146
2087,0.591263872
2088,-0.988823852
2089,0.411366966
2090,0.946184631
2091,-1.251156587
2092,-0.775221657
2093,1.544351996
2094,0.47593493
2095,-1.584148603
2096,0.004060878
2097,1.584554691
2098,-0.01868004
2099,-1.152071158
2100,0.404869561
2101,0.949839421
2102,-0.438168762
2103,-0.304971956
2104,0.542127246
2105,0.056852295
2106,-0.448727046
2107,0.191673453
2108,0.439387026
2109,-0.36588513
2110,-0.145785529
2111,0.593294311
2112,0.106801098
2113,-0.187206487
2114,0.299692814
2115,0.288728443
2116,-0.164871657
2117,-0.121420259
2118,0.187206487
2119,-0.00934002
2120,-0.255429242
2121,-0.042639222
2122,0.200201297
2123,-0.006903493
2124,-0.265581437
2125,-0.066598403
2126,0.224566567
2127,0.09136976
2128,-0.265175349
2129,-0.042233134
2130,0.391468663
2131,0.09705499
2132,-0.114516766
2133,0.137257685
2134,0.095836727
2135,0.079999301
2136,0.107613273
2137,-0.058882735
2138,-0.103958483
2139,0.12872984
2140,0.107613273
2141,-0.303753693
2142,-0.218881337
2143,0.149440319
2144,0.063755788
2145,-0.163247305
2146,0.080405389
2147,0.203043912
2148,0.062131437
2149,0.122232435
2150,0.09136976
2151,-0.018273952
2152,0.101115868
2153,0.180302994
2154,-0.049948802
2155,0.006497405
2156,0.121014172
2157,-0.036547904
2158,-0.189236926
2159,-0.039390519
2160,0.166496008
2161,-0.10274022
2162,-0.201825649
2163,0.142536826
2164,0.296038024
2165,-0.116547206
2166,-0.199389122
2167,0.252586627
2168,0.317966766
2169,-0.021116567
2170,-0.123044611
2171,0.210353493
2172,0.170556886
2173,-0.099491517
2174,-0.056852295
2175,0.036953992
2176,0.021928743
2177,-0.089339321
2178,0.110455888
2179,-0.066192315
2180,-0.114922854
2181,0.151470758
2182,-0.075938423
2183,0.539690719
2184,0.249744012
2185,-0.889332335
2186,-0.445072255
2187,1.802623852
2188,0.585578643
2189,-2.322416267
2190,0.542939421
2191,2.222518663
2192,-0.58232994
2193,-2.020693014
2194,0.999382136
2195,1.481002295
2196,-1.286486228
2197,-0.172993413
2198,0.721211976
2199,-0.286291916
2200,-0.335022455
2201,0.933595908
2202,-0.336646806
2203,-1.209329541
2204,1.108213673
2205,0.756947705
2206,-1.164253792
2207,-0.760196407
2208,1.421713473
2209,0.510452395
2210,-1.417652595
2211,0.022740918
2212,1.162223353
2213,0.126293313
2214,-0.807302595
2215,0.294413673
2216,0.598979541
2217,-0.283449301
2218,-0.153907285
2219,0.217663074
2220,0.045075749
2221,-0.203043912
2222,0.288728443
2223,0.013400898
2224,-0.393499102
2225,0.12507505
2226,0.321215469
2227,-0.292383234
2228,-0.447508782
2229,0.286698004
2230,0.257459681
2231,-0.192485629
2232,-0.173399501
2233,0.426392216
2234,0.337458982
2235,-0.130760279
2236,-0.008933932
2237,0.411773054
2238,0.269642315
2239,-0.414209581
2240,0.028426148
2241,0.263957086
2242,0.010964371
2243,-0.185988224
2244,0.145785529
2245,0.252586627
2246,-0.099897605
2247,0.158780339
2248,0.004466966
2249,-0.048730539
2250,0.057664471
2251,0.268017964
2252,-0.157562076
2253,-0.262738822
2254,0.279794511
2255,0.077156687
2256,-0.205074351
2257,-0.148628144
2258,0.298474551
2259,0.040608782
2260,-0.149846407
2261,0.057664471
2262,0.131572455
2263,0.025177445
2264,-0.109643713
2265,0.14375509
2266,0.071877545
2267,0.035735729
2268,0.083654092
2269,-0.032893114
2270,-0.008527844
2271,0.134821158
2272,0.075938423
2273,-0.263550998
2274,-0.087308882
2275,0.283043214
2276,-0.021522655
2277,-0.332585928
2278,0.070253194
2279,0.402433034
2280,-0.083654092
2281,-0.302129341
2282,0.125481138
2283,0.25380489
2284,-0.022740918
2285,0.01299481
2286,0.166902096
2287,0.140100299
2288,0.014619162
2289,0.03736008
2290,0.021116567
2291,-0.073095808
2292,0.03736008
2293,-0.157562076
2294,0.504767166
2295,0.467813174
2296,-1.060295309
2297,-1.343338523
2298,1.689731437
2299,1.826583034
2300,-2.538861078
2301,-0.751262475
2302,3.076115269
2303,0.718775449
2304,-2.859264371
2305,-0.041420958
2306,2.351654591
2307,-0.565274251
2308,-0.753292914
2309,0.499488024
2310,-0.048324451
2311,-0.291571058
2312,1.130548503
2313,-0.229439621
2314,-1.96546507
2315,0.823952196
2316,1.671863573
2317,-0.985169062
2318,-1.641813074
2319,1.279176647
2320,1.649528743
2321,-1.119584132
2322,-0.937250699
2323,1.066792715
2324,0.899484531
2325,-0.692379741
2326,-0.193703892
2327,0.756947705
2328,-0.049542715
2329,-0.273703194
2330,0.312281537
2331,0.158374251
2332,-0.397966068
2333,0.145785529
2334,0.390250399
2335,-0.295631936
2336,-0.054009681
2337,0.368727745
2338,-0.060100998
2339,-0.510452395
2340,-0.07472016
2341,0.326088523
2342,-0.088527146
2343,-0.38456517
2344,0.148628144
2345,0.407306088
2346,-0.194516068
2347,-0.477965369
2348,0.126699401
2349,0.524259381
2350,-0.246901397
2351,-0.437762675
2352,0.432077445
2353,0.529132435
2354,-0.215632635
2355,-0.07472016
2356,0.435732236
2357,0.054821856
2358,-0.085684531
2359,-0.00934002
2360,-0.085684531
2361,-0.062131437
2362,0.120608084
2363,-0.092994112
2364,-0.491366267
2365,-0.067410579
2366,0.366697305
2367,-0.019086128
2368,-0.343144212
2369,0.222536128
2370,0.496645409
2371,0.045075749
2372,-0.148628144
2373,0.192079541
2374,0.319591118
2375,0.055227944
2376,0.036547904
2377,0.177866467
2378,0.137257685
2379,-0.055227944
2380,-0.137257685
2381,-0.095024551
2382,0.019492216
2383,-0.108425449
2384,-0.209541317
2385,0.036547904
2386,0.269236228
2387,0.159592515
2388,-0.169338623
2389,0.122232435
2390,0.545782036
2391,0.268017964
2392,-0.140100299
2393,-0.030862675
2394,0.356139022
2395,0.164465569
2396,-0.258677944
2397,-0.179084731
2398,0.087308882
2399,0.024771357
2400,-0.148222056
2401,-0.130354192
2402,-0.122232435
2403,0.025583533
2404,0.088527146
2405,-0.064567964
2406,0.423549601
2407,0.590045609
2408,-0.99491517
2409,-0.566492515
2410,2.200183832
2411,0.48527495
2412,-2.729316267
2413,0.598167365
2414,3.105353593
2415,-1.459479641
2416,-2.593276846
2417,1.676736627
2418,1.515113673
2419,-1.802217764
2420,-0.532381138
2421,1.479377944
2422,-0.626593513
2423,-0.520604591
2424,1.374607285
2425,-0.567304691
2426,-1.34008982
2427,1.510646707
2428,1.173593812
2429,-1.85338483
2430,-0.592888224
2431,2.147798503
2432,0.279794511
2433,-1.904145808
2434,0.215226547
2435,1.653589621
2436,-0.574614271
2437,-1.043645709
2438,0.73907984
2439,0.54496986
2440,-0.557964671
2441,-0.110455888
2442,0.592888224
2443,-0.134008982
2444,-0.159186427
2445,0.486493214
2446,-0.045481836
2447,-0.382534731
2448,0.316748503
2449,0.276951896
2450,-0.510452395
2451,-0.241622255
2452,0.389032136
2453,0.201419561
2454,-0.296444112
2455,-0.074314072
2456,0.46294012
2457,0.298068463
2458,-0.222536128
2459,-0.039796607
2460,0.384159082
2461,0.205074351
2462,-0.237967465
2463,-0.16608992
2464,0.327712874
2465,0.149440319
2466,-0.233094411
2467,-0.135633333
2468,0.082435828
2469,0.044669661
2470,-0.065786228
2471,-0.125887226
2472,-0.077156687
2473,0.214414371
2474,0.136039421
2475,-0.153907285
2476,-0.058070559
2477,0.348423353
2478,0.180709082
2479,-0.117765469
2480,0.163653393
2481,0.20345
2482,0.172181238
2483,0.017461776
2484,-0.04101487
2485,-0.025989621
2486,-0.004466966
2487,0.056852295
2488,-0.166496008
2489,-0.029238323
2490,0.11208024
2491,-0.008121756
2492,-0.301723253
2493,-0.083248004
2494,0.278982335
2495,-0.064567964
2496,-0.214008283
2497,0.084466267
2498,0.401620858
2499,-0.073907984
2500,-0.294007585
2501,0.270860579
2502,0.394311277
2503,-0.092994112
2504,-0.288322355
2505,0.248525749
2506,0.254617066
2507,-0.102334132
2508,-0.107207186
2509,0.160810778
2510,0.104770659
2511,-0.083248004
2512,0.091775848
